pm2_5,heating_degree_days,vehicles_per_minute
5.7,0.0,0.0
5.4,0.0,109.11959758593196
6.2,0.0,210.21553477827428
6.6,0.0,220.1130419300885
6.7,0.0,162.48737400290474
8.4,0.0,88.41761939517596
7.4,0.0,121.54615065548089
16.6,0.0,74.1736415825366
13.0,0.0,110.67040439054077
10.3,0.0,86.791193165296
9.1,0.0,104.82298098403518
8.4,0.0,95.1207832388135
8.3,0.0,297.6534574824317
9.1,0.6000000000000014,256.51369228305725
10.0,1.1000000000000014,218.42355552268268
10.8,1.8000000000000007,135.9804247971183
11.0,2.5999999999999996,97.11675990033228
10.7,3.0999999999999996,92.18245312331754
10.0,3.5,112.55937453714758
9.0,3.8000000000000007,27.10720689135132
7.9,3.8000000000000007,14.980735421127033
6.5,3.0999999999999996,23.935023645167043
5.3,2.0,0.0
4.8,0.8000000000000007,25.981548650660628
4.5,0.0,30.356613254639555
4.3,0.0,147.5514877864362
4.4,0.0,220.92802672235865
4.5,0.0,210.40759179216167
4.8,0.0,194.85622800066923
4.8,0.0,84.46747957053621
4.5,0.0,119.7533378892908
6.2,0.0,89.15614384350536
5.7,0.0,95.53935430599614
6.0,0.10000000000000142,74.23991768375285
6.6,1.6000000000000014,104.14002281092945
7.5,2.8000000000000007,98.60648544966709
8.4,3.8000000000000007,252.111666956223
9.5,4.6,243.4917643024444
10.5,5.199999999999999,238.6461061719162
11.5,5.9,103.6987683450646
12.4,6.300000000000001,134.71856834885406
13.1,6.9,118.01585989510181
13.6,7.6,104.1032697879553
14.0,8.1,7.54733678583799
14.2,8.2,5.061387395081045
14.6,6.800000000000001,25.16094445011111
14.8,5.300000000000001,22.009950057279077
14.8,4.1,16.831027669462273
12.7,3.0999999999999996,22.278716560197164
11.4,2.0,102.40694337019644
10.6,1.1000000000000014,202.15546393234882
9.9,0.6000000000000014,196.15431893171845
9.4,0.0,193.39644249039665
8.7,0.0,115.64065588879676
8.3,0.0,106.93703940263343
13.1,0.0,139.01453328121954
13.2,0.6999999999999993,119.34079916219011
13.1,1.3000000000000007,87.27808660911313
13.3,3.1999999999999993,83.8110185767792
14.1,4.199999999999999,81.56456375160887
15.0,5.199999999999999,300.77726936402405
16.1,6.199999999999999,252.20043287706574
17.0,6.699999999999999,258.42986199796803
18.0,7.1,107.7551370292511
19.2,7.6,99.03082753721263
20.5,7.9,108.37826684697797
21.4,7.9,94.08957513199509
17.3,8.1,0.0
16.5,8.1,8.55149482967813
15.7,6.4,9.000648401577076
13.5,4.199999999999999,45.419105674488655
11.0,2.0,14.36264590746292
10.4,0.0,12.883977251103754
11.0,0.0,111.27905437893733
11.5,0.0,225.58182227292014
11.6,0.0,194.18914716801865
11.2,0.0,228.44106684468218
10.8,0.0,66.45799611217194
10.4,0.0,71.3884156483955
8.6,0.0,71.39572644057117
8.5,0.0,76.70865896813916
9.0,0.0,126.52308209381353
8.8,0.0,88.63421824972946
7.7,0.8000000000000007,87.06136635499604
6.1,1.5,222.2568000320674
4.9,1.8000000000000007,242.5793015872123
4.2,1.8999999999999986,295.2956423733161
3.8,1.8000000000000007,102.87886880170568
3.4,2.0,113.33268877375771
3.1,1.8999999999999986,95.97037883918742
3.6,2.1999999999999993,114.60391950972955
6.2,2.4000000000000004,11.90911042384058
7.9,2.0,45.21949952563892
8.6,0.8999999999999986,22.001854719553858
9.1,0.0,30.527256839197154
8.1,0.0,19.9682894298542
7.5,0.0,22.271188198835546
7.0,0.0,90.41148943745536
6.4,0.0,184.15657685499917
6.0,0.0,184.91567311708616
5.1,0.0,164.13596726485778
4.6,0.0,79.45975076067921
4.1,0.0,74.06812173942646
6.2,0.0,111.6913261668993
6.5,0.0,138.02675234630198
7.1,0.0,106.34024338178618
7.6,1.0,86.68707116841044
7.9,2.0999999999999996,113.57516301964927
8.1,2.6999999999999993,220.63487617094665
8.1,3.3000000000000007,225.19823721602407
8.1,4.1,227.33250414152226
8.2,4.9,76.0317842839198
8.4,5.699999999999999,130.5803520265806
8.7,6.199999999999999,130.38525969114883
9.1,6.800000000000001,107.3766031274068
9.5,7.199999999999999,32.41648331706955
9.7,7.4,34.973501406626504
10.0,6.1,15.793735767608517
10.4,4.1,18.587329752905614
10.4,1.8000000000000007,32.21531727188948
9.2,0.0,5.919515877085249
8.4,0.0,75.65440067274054
8.1,0.0,187.44166252859168
8.1,0.0,227.48546526581904
8.1,0.0,196.17300241981934
7.9,0.0,93.86449777894735
7.9,0.0,74.34634032645437
2.2,0.0,122.9142809231607
2.5,0.0,96.71138963239004
3.7,0.0,107.31115129385964
5.0,0.0,85.11375621943765
5.3,0.3000000000000007,119.1570404410895
6.2,1.0,261.9895050222818
8.3,1.3999999999999986,259.0146243322101
9.5,1.3000000000000007,285.2549534249255
9.7,1.8000000000000007,85.57200397308713
10.2,2.5,97.60805969187496
10.3,3.9000000000000004,120.45097330151606
9.3,4.800000000000001,96.23707153413619
5.5,5.199999999999999,0.0
4.9,5.4,39.393130610773426
4.9,4.9,14.199752959681526
5.0,4.199999999999999,20.601614747082706
5.5,3.3000000000000007,16.49804336870672
6.4,1.8000000000000007,22.42533318831046
7.3,0.6999999999999993,60.50745967990143
7.9,0.0,228.99200729937868
8.4,0.0,150.67535323452688
8.8,0.0,222.41598152636314
9.3,0.0,60.232640549629956
9.7,0.0,91.4991429668961
13.5,0.0,107.87765295409231
14.7,0.1999999999999993,123.46467742218121
15.4,1.3999999999999986,116.07131789060611
15.3,2.5999999999999996,130.63188387396653
14.4,3.0,77.57736697841275
13.4,3.9000000000000004,262.47832448210266
12.6,4.4,252.25388841234235
12.0,5.300000000000001,230.6952002945585
11.8,5.800000000000001,84.91911418774515
11.9,6.1,87.653072451068
12.1,6.6,78.9848095823821
12.3,6.9,119.90121720642983
12.4,7.199999999999999,19.15223230372422
13.0,7.4,8.198289741386098
13.2,5.9,18.688947615249887
12.7,4.199999999999999,8.224821024037826
11.8,2.5999999999999996,11.230657647202914
9.7,1.1000000000000014,29.1670780525508
8.2,0.0,96.23674685582222
6.8,0.0,151.13696340538866
5.7,0.0,200.5680002619053
5.0,0.0,166.7457360542916
4.6,0.0,102.98414611490298
4.5,0.0,104.33200806963106
8.8,0.0,131.1908965503103
8.9,0.0,92.87776902637975
10.0,0.0,67.37191820655951
11.8,1.1999999999999993,105.43451678376724
13.0,1.8000000000000007,132.59486508265448
13.6,2.6999999999999993,241.1364173150875
13.8,3.3000000000000007,228.32044431863793
13.9,3.9000000000000004,237.10356381374027
14.0,4.5,46.49369350965587
14.1,4.9,70.48331143955359
14.2,5.800000000000001,111.15095955509017
14.4,6.4,111.67425471983769
12.2,6.699999999999999,19.149921832519414
12.9,6.4,10.365769992697864
12.8,4.6,29.34273651940451
12.1,2.6999999999999993,20.004312719103307
12.0,0.6000000000000014,10.280471646355299
11.0,0.0,33.1402532778108
10.0,0.0,107.06250907099144
10.2,0.0,220.58664476320044
10.7,0.0,194.50703617980065
10.9,0.0,199.32370152246477
11.0,0.0,96.68494574711072
10.5,0.0,110.1470170642239
10.0,0.0,119.13082846074047
10.0,0.0,106.53231900145256
12.2,0.0,125.801577971264
15.2,0.0,114.00220253388612
17.5,0.10000000000000142,129.5763394732015
19.1,0.3999999999999986,209.71507589866013
19.8,1.3000000000000007,256.37973572505024
19.6,2.1999999999999993,215.97550761395806
18.7,3.1999999999999993,81.5740581100813
17.9,3.6999999999999993,90.42371682786433
16.8,3.9000000000000004,95.5259658136235
15.7,4.4,69.94198061209892
16.6,5.1,7.455817025673493
16.3,4.5,16.786994914340752
14.2,2.9000000000000004,23.57326443264483
13.6,0.6999999999999993,23.748316399015145
13.0,0.0,18.75533391561266
12.0,0.0,20.049983470829023
11.2,0.0,112.65797215207863
10.9,0.0,173.61251044758387
11.1,0.0,186.91025267616098
11.3,0.0,211.7087586727196
11.3,0.0,91.30808714541759
11.1,0.0,88.81756966169351
8.3,0.0,114.58271383598854
8.3,0.0,111.41371043484338
9.4,0.0,83.71677307683788
10.0,0.0,110.90861204103084
10.0,0.0,119.44470149864198
9.6,0.0,260.80136758071706
8.6,0.0,237.73798032890318
7.5,0.0,276.2040842592626
6.4,2.1999999999999993,75.91836151297203
4.8,2.4000000000000004,77.17900222668254
3.6,2.1999999999999993,73.64355554865078
3.7,1.1999999999999993,84.62320275143955
5.8,1.0,19.557646854645157
5.2,1.5,21.051928346032394
4.8,1.5,15.461560583858638
5.0,1.1999999999999993,19.048452000334716
5.1,1.0,24.859185723039392
5.4,0.10000000000000142,16.686673296587248
4.9,0.0,123.98109497270383
5.0,0.3999999999999986,227.61913158246054
5.9,1.1999999999999993,202.4228226879404
5.2,0.10000000000000142,187.6667644270114
3.9,0.0,98.00188753125279
4.1,0.0,82.52345356982556
13.6,0.0,42.28602153493269
14.4,0.1999999999999993,95.72409127625342
15.2,0.6000000000000014,70.78016690751363
15.5,1.5,114.97126752781296
15.6,2.4000000000000004,116.2416590145049
15.8,3.0,270.1710897856443
15.8,3.4000000000000004,243.4448511766693
15.7,3.9000000000000004,251.9390959903045
15.5,4.1,104.88368408010341
15.7,4.4,101.06482269501373
15.9,4.800000000000001,71.29210526206998
16.2,5.199999999999999,107.5848204158786
16.2,5.4,25.8991507204399
15.9,5.199999999999999,31.74108672813271
15.4,3.5,31.749674041069945
14.7,1.1000000000000014,10.10045948556579
13.1,0.0,21.615501700831388
10.1,0.0,33.65280838061232
7.4,0.0,81.1789645607193
6.0,0.0,186.36903179592517
5.4,0.0,195.39889413264098
5.6,0.0,180.8343536210404
5.7,0.0,116.28735135570878
6.1,0.0,95.41151581938061
4.1,0.0,116.56646186305625
4.7,0.0,68.49601508105847
6.2,0.0,114.23351012653443
8.6,0.0,78.7851089401652
11.2,0.0,108.82471990725755
12.4,0.0,271.6224056186626
12.0,0.6000000000000014,226.27943493035266
10.4,1.5,243.3910455359208
9.2,2.5999999999999996,113.06853828691781
8.1,2.5999999999999996,90.7722948300401
6.3,1.3999999999999986,97.60856761031299
4.5,2.5999999999999996,93.75711543518655
3.4,1.8999999999999986,24.799953693996436
2.9,2.9000000000000004,11.2047456668158
3.4,2.0999999999999996,20.91716175528302
4.1,1.0,31.888642182228065
5.1,0.0,22.151540658427034
6.9,0.0,21.123437066905247
8.5,0.0,78.84514716671701
9.3,0.0,177.58018021361465
10.0,0.0,188.14495609306462
9.4,0.0,200.39184804130838
8.8,0.0,146.02876086692743
9.5,0.0,95.4130137749409
6.1,0.6999999999999993,87.36348636146082
7.1,0.0,86.44817408851219
7.9,0.3999999999999986,113.27706998171553
8.7,1.5,96.3684775222925
9.3,2.0999999999999996,116.77424394817734
9.6,2.9000000000000004,269.5675124780939
9.8,3.5999999999999996,259.1409471208782
9.9,4.1,229.24591471024436
9.3,4.4,130.13290799772022
8.6,4.6,55.77230788388157
8.3,4.6,135.7957671226306
8.3,4.6,108.90238515704748
9.1,4.800000000000001,14.513664562819661
8.5,4.4,0.7660071540335451
7.2,3.1999999999999993,14.177651113490679
6.4,2.4000000000000004,16.210905556664564
6.1,1.1999999999999993,12.468541540648818
6.6,0.0,25.963297391780596
6.8,0.0,93.46228566463687
6.7,0.0,216.30453389355395
9.3,0.0,183.3356617858538
9.7,0.0,170.09597045594364
9.1,0.0,108.23622713981256
9.6,0.0,106.70741030607222
10.0,0.0,127.84347902897636
10.6,0.0,89.87498185865202
11.6,0.0,109.73112392908234
12.8,0.6999999999999993,90.29739916287788
13.8,1.5,80.40913241566936
13.5,2.3000000000000007,223.5399848757348
12.8,2.8000000000000007,262.12795582875407
12.1,3.1999999999999993,243.08503079393802
11.5,3.6999999999999993,114.90687761928933
11.1,4.1,127.94458043491186
11.0,4.4,85.30610672410941
11.0,4.6,97.0895830287539
9.3,4.9,0.0
9.7,4.6,8.341271424011584
10.1,3.4000000000000004,15.084502577097162
10.8,1.8000000000000007,27.026489915001505
12.5,2.5,15.91961294314017
12.5,1.0,25.74558522974085
14.0,0.0,123.6242797567894
14.3,1.3999999999999986,157.4521139146399
14.4,0.0,161.89552081039932
13.0,0.0,207.13293213000583
11.1,0.0,66.78005161327678
10.5,0.0,97.63186901729418
1.9,1.0,106.23292444454933
2.8,0.1999999999999993,59.28861301286297
4.1,0.6000000000000014,75.45913747113012
5.4,1.8000000000000007,98.17847394561986
6.6,2.5,108.00624348400356
7.5,3.0999999999999996,260.83397004729744
8.3,3.5999999999999996,307.5096755230997
9.0,3.9000000000000004,238.9255781156833
9.3,4.4,91.07473015485874
9.2,4.6,102.61424116710387
9.0,4.9,108.9246560890228
8.7,5.199999999999999,85.7699496198083
8.2,5.5,21.337323958203807
8.3,4.9,0.0
8.6,3.6999999999999993,15.501181373114857
8.9,2.9000000000000004,27.457850918545446
7.9,2.5,19.215616259132936
6.5,1.0,12.685749968701892
5.6,0.0,70.31452544474578
5.4,0.0,184.51242763598
6.2,0.0,227.51229611711113
7.4,0.0,218.4022303329087
8.4,0.0,70.56410168670611
9.6,0.0,89.18538179190196
7.3,0.0,108.65985551982946
9.4,0.0,74.2177543313025
11.6,0.3999999999999986,116.55995684977846
13.2,1.6000000000000014,67.43665235258878
14.3,2.4000000000000004,104.71766904887738
14.9,2.9000000000000004,189.77511875898387
15.3,3.4000000000000004,218.2828393541639
15.4,4.199999999999999,251.13140005059176
15.5,4.6,130.08815461431863
15.8,4.9,101.86888949048657
16.0,4.9,127.9449725251042
15.9,4.9,87.99778019291948
15.4,5.199999999999999,36.74331655371314
15.4,5.699999999999999,22.90663012036643
15.3,4.9,14.334589226277807
14.0,4.199999999999999,20.4878546157955
13.4,3.4000000000000004,8.491443139429446
12.5,1.8000000000000007,26.118058764608058
11.9,0.3000000000000007,80.39980814692474
11.3,0.0,197.00058782664692
9.6,0.0,212.4599398112845
8.4,0.0,214.75467167071943
8.2,0.0,78.26798360658265
6.7,0.0,96.46790216040533
8.1,0.0,78.97869328681352
8.7,0.0,86.06756763523754
9.6,0.0,92.7241356605722
11.1,1.5,82.76047911376696
12.4,2.0999999999999996,122.39716900022086
12.7,2.9000000000000004,254.76032325549434
12.2,3.8000000000000007,255.3064091013758
11.4,4.4,278.0845282363697
10.5,4.9,94.44148822329177
9.6,5.1,99.96904996407109
8.8,5.199999999999999,86.26486797160256
8.2,5.1,90.69672924347354
7.5,5.1,16.640990613623416
7.5,4.199999999999999,22.891074430174392
7.8,3.0999999999999996,25.072977355363218
7.8,1.5,3.0672733342609604
8.0,0.0,1.580040115745735
9.0,0.0,14.833667626473446
11.6,0.0,89.70306691961781
11.1,0.0,219.2027367539389
10.5,0.0,198.27370348450322
9.9,0.0,218.61964465338932
10.2,0.0,82.01532391394115
8.9,0.0,105.8337703608687
4.1,0.0,93.44079419647699
4.6,0.0,113.82474836526424
6.6,0.0,70.95301543580403
9.6,0.0,103.68527192768926
12.2,0.0,108.48608493838586
14.4,0.0,249.13711221065103
16.1,0.8000000000000007,262.5702110057151
15.1,1.8999999999999986,283.30572030016134
12.3,2.6999999999999993,145.80364639068466
10.5,2.4000000000000004,91.07184064572964
9.6,2.4000000000000004,143.37189301797855
9.0,2.5999999999999996,80.53357109292793
11.2,3.0,0.5014252280066991
9.4,2.9000000000000004,1.9938757583931164
8.6,1.5,13.567446440170386
8.6,0.0,19.695315416814815
8.1,0.0,7.715524374992519
7.4,0.0,16.322187758215115
7.8,0.0,68.39412136896189
8.9,0.0,180.84042624695184
8.7,0.0,209.30125436361257
7.9,0.0,229.3276256628552
6.7,0.0,94.22951281661479
6.4,0.0,80.61497243517924
7.2,0.0,78.41933677929596
7.8,0.0,116.04748554761389
8.0,0.0,77.59084072635775
7.2,0.0,103.923510402895
6.1,0.0,79.20562833060954
5.5,0.0,228.5359248383991
5.2,0.0,239.09838229867543
4.8,0.6000000000000014,229.9738509273898
3.9,0.5,95.75120898239653
5.0,1.1999999999999993,111.34220005090114
6.2,2.0,141.4149059561691
6.5,2.1999999999999993,119.56047527637318
7.6,2.9000000000000004,20.237541101585887
7.7,3.0999999999999996,40.45823114676707
7.5,1.8000000000000007,21.25003747257624
7.0,0.0,8.117130989404659
5.7,0.0,22.943293488094607
4.4,0.0,16.87676441400229
4.3,0.0,114.15697561770804
4.6,0.0,185.06919209389557
4.7,0.0,197.1214983717754
4.8,0.0,194.87457258725783
5.3,0.0,114.18025216211032
6.2,0.0,130.14295256891344
4.6,0.0,49.320180750603306
4.8,0.0,103.0065947382129
5.0,0.0,91.32879946479858
5.5,0.0,146.0369595675329
5.5,1.1000000000000014,110.40612477516163
5.6,2.0,242.30885085170792
6.0,2.9000000000000004,271.3036617461028
6.9,3.5,314.6294279006521
6.9,4.1,76.25684306921958
6.1,4.300000000000001,100.50590373590622
5.9,4.800000000000001,104.49132437401948
6.4,5.4,84.72218527805785
6.2,5.800000000000001,33.38866969776936
7.0,6.1,32.32630206858816
6.8,5.5,15.860693688896696
5.4,5.1,31.279548737258537
4.9,3.6999999999999993,29.9576207195156
4.9,3.4000000000000004,26.24860806142207
5.1,2.4000000000000004,85.23283612431979
5.6,0.6000000000000014,177.60553612118537
6.1,0.0,214.43886364718898
6.3,0.0,193.52807683398873
6.3,0.0,112.67870330610235
6.2,0.0,101.24225188507263
6.5,0.0,126.92717974182361
6.9,0.0,98.77842868988253
7.8,0.10000000000000142,103.66732047861323
8.9,0.8000000000000007,108.86473604734307
9.9,1.0,108.77386190280205
10.8,1.5,263.43402151522685
11.1,2.5,299.28989911104674
11.1,3.1999999999999993,197.89891201457766
11.0,3.5999999999999996,89.36485687493662
10.7,4.0,82.43280742227199
10.3,4.6,89.6222456606692
9.9,5.0,99.28939955308122
10.9,5.199999999999999,7.145097334720038
10.6,5.4,8.339775187794622
10.3,4.1,22.86537626487238
9.8,2.4000000000000004,0.7859267042298512
9.3,0.6000000000000014,20.06303801952097
8.8,0.0,21.139311774113853
8.7,0.0,66.75299202520293
8.6,0.0,221.1276439151078
8.1,0.0,196.30573293608103
7.7,0.0,186.94138468589082
7.1,0.0,123.30855123753274
6.5,0.0,125.43789083868816
9.5,0.0,100.48973285530313
10.4,0.0,126.68466958915158
11.9,0.0,104.04522979670205
13.3,0.0,119.28322548796456
14.5,0.0,104.8880558163615
15.6,0.0,278.2513163284608
16.5,0.6999999999999993,244.20533876807
17.1,1.5,257.0938661853488
17.5,2.0999999999999996,133.22301928234128
17.5,2.4000000000000004,111.31634774710125
17.3,2.8000000000000007,98.76871420256413
16.6,3.3000000000000007,119.3811366289429
15.7,3.8000000000000007,23.48713767415011
14.8,4.800000000000001,20.540780074122093
13.5,3.4000000000000004,8.227657168275801
11.1,1.3999999999999986,25.826238719031384
8.9,0.0,15.763389243480358
7.7,0.0,18.624024459070064
6.5,0.0,66.37658165227546
6.3,0.0,237.17947240378328
6.4,0.0,204.02879465918042
6.3,0.0,162.85454733121722
6.1,0.0,118.88994627310136
5.7,0.0,80.95958452118711
2.4,0.0,94.20706086347633
2.1,0.0,83.95644176544617
3.8,0.0,88.41874405041487
5.4,0.0,71.25496904434829
5.7,0.0,99.58840247781474
5.4,1.0,283.94708907715165
4.7,1.6999999999999993,250.96251256874726
3.7,2.3000000000000007,212.54057090252758
2.9,3.0,103.46810557075885
2.4,3.8000000000000007,113.12799915062266
2.2,4.4,63.867779416680676
2.2,4.9,100.88889993940667
2.2,5.300000000000001,11.063812411863797
2.7,6.5,24.352214055164872
3.1,5.1,8.238924639638421
3.0,2.5999999999999996,24.655494023162206
2.0,0.0,19.996784666801258
1.4,0.0,30.25101196474558
1.2,0.0,99.83638749085254
1.3,0.0,223.9194038371704
1.8,0.0,214.25444812165645
2.7,0.0,219.69700029057452
3.8,0.0,83.9481781880231
4.6,0.0,117.44953327067901
3.7,0.0,82.38616045814032
3.9,0.0,83.76437548039021
4.9,0.0,80.81993374430519
5.8,0.0,80.66292018564747
5.8,0.0,123.79196219083232
5.7,0.0,206.611772818421
5.5,0.10000000000000142,218.06873573857754
5.1,0.8999999999999986,303.6548712215761
4.7,1.6000000000000014,105.62239236450212
4.5,2.0999999999999996,96.46658072277168
4.5,2.5999999999999996,87.70032390240381
4.5,3.0999999999999996,125.17424918534718
4.4,3.4000000000000004,15.339553590509516
4.6,4.1,30.170980613524232
5.2,2.8000000000000007,2.30758877729615
5.4,0.6000000000000014,30.29382599241468
5.1,0.0,12.469211630560793
5.2,0.0,39.97750921031855
5.7,0.0,141.18730606861843
6.1,0.0,179.7002912852796
6.4,0.0,195.85258182615405
6.6,0.0,200.47128724216788
6.6,0.0,140.20011260253222
6.5,0.0,77.77287294835602
5.7,0.0,106.02451600823925
5.9,0.0,113.92798229467903
8.0,0.0,94.62616489505862
9.6,0.0,84.9928150927637
10.1,0.0,103.72082845930902
10.3,0.0,254.7905613157694
10.2,0.0,252.5527199789694
9.7,0.0,244.6142554033143
9.1,0.0,135.8805393530099
8.3,0.0,73.88060423305096
7.6,0.5,101.47223448643638
7.2,1.0,121.7674594888611
8.2,1.3999999999999986,35.94281829607068
8.5,1.8999999999999986,19.89384225338348
9.0,0.6999999999999993,15.394057476756206
9.6,0.0,36.65962732721725
9.5,0.0,30.980428826149133
8.8,0.0,19.01035013302372
8.0,0.0,89.06108306005396
6.9,0.0,159.6993512122651
6.0,0.0,204.09305027188114
5.1,0.0,205.1956069105728
4.5,0.0,71.83253955652975
4.1,0.0,127.9754481656228
0.6,0.0,91.89078261358515
1.8,0.0,125.86341693301546
5.6,0.0,118.61157950137577
9.2,0.0,127.71407973962435
9.7,0.0,129.0040955221156
8.0,0.0,223.7576226677742
6.4,0.0,216.07767128979899
5.1,0.0,268.2932108382689
4.4,0.0,150.25796345276552
4.0,0.0,135.89689876885598
4.0,0.0,88.68253272892368
3.9,0.0,107.02598154715349
3.3,0.0,18.8782008230527
3.2,0.5,29.304354503333514
3.2,0.0,11.068177466242599
3.6,0.0,18.92022462940316
2.9,0.0,31.285168784225057
2.5,0.0,1.9431008244008012
2.4,0.0,109.77058975231265
2.6,0.0,216.50597573639337
2.8,0.0,197.36922497491113
3.0,0.0,191.88846215129684
3.4,0.0,73.80277001563901
3.7,0.0,99.48001107393232
2.8,0.0,87.69148120269044
3.8,0.0,75.65098250760829
5.8,0.0,87.03545266649256
8.0,0.0,80.01061381164935
8.9,0.0,77.53984493121389
8.6,0.0,205.98419721359508
7.7,0.0,279.52022565153766
6.7,0.0,244.95586128818545
6.4,0.0,130.7979439046745
4.7,0.0,103.8482571933458
3.1,0.0,76.62689071260971
2.9,0.1999999999999993,62.125288758949715
4.9,0.6999999999999993,23.46052534580152
4.7,1.1999999999999993,13.6214706385029
5.8,0.6999999999999993,13.685957671717667
7.0,0.0,14.043466704822812
7.1,0.0,26.62172500460116
5.9,0.0,21.698477151331545
5.0,0.0,110.58618964222084
5.0,0.0,216.75758591798132
5.4,0.0,203.28792411480208
5.8,0.0,204.13700584895955
6.1,0.0,118.25532514871324
6.3,0.0,68.19656984990004
0.5,0.0,103.91119515824742
0.6,0.0,119.48002596668834
1.9,0.0,94.95430796301127
2.8,0.0,129.66107611078507
2.8,0.0,83.973681514281
2.8,0.5,267.8582629112512
2.8,1.1000000000000014,283.8593749338769
2.6,1.8000000000000007,257.14758350310444
2.6,2.4000000000000004,95.68557216149082
2.7,2.9000000000000004,93.14245004049813
2.8,3.4000000000000004,95.12245074471534
2.8,4.4,130.00666084076988
2.0,5.1,21.058053665325332
2.8,7.1,26.139728915945046
3.4,6.1,15.461534557132532
3.0,4.1,21.959015589587043
2.2,1.8999999999999986,21.476131471692685
1.7,0.10000000000000142,24.319562673996433
1.3,0.0,108.20024823985692
1.4,0.0,205.14431671165073
2.3,0.0,192.60940737062393
5.0,0.10000000000000142,168.70848552568293
6.2,0.6999999999999993,80.68787469585376
6.8,3.1999999999999993,98.29863709091816
7.9,3.8000000000000007,119.20957636829718
8.1,4.6,72.16898042175939
8.4,5.1,86.93172613148273
8.5,6.4,114.48363553006476
8.1,6.1,90.63930223353258
7.1,6.4,274.11482427555745
6.6,7.1,276.8163745745212
6.6,7.699999999999999,217.3454499135965
6.9,8.2,84.54123079119151
7.0,8.6,113.28088987056792
7.1,8.6,102.51400234852031
7.4,8.8,82.59425671643818
8.8,8.9,8.875024211919069
9.5,9.6,9.631969723674683
10.1,8.6,33.53919580784258
10.0,7.199999999999999,25.53115692699169
8.8,5.800000000000001,0.0
7.8,4.4,22.906267344329095
7.1,3.4000000000000004,103.21864402088939
6.7,2.1999999999999993,172.6925630688196
6.7,2.0,208.4948392592134
7.1,2.1999999999999993,203.29176737181828
7.7,2.0,99.35027113940725
8.1,2.0,94.18203386400309
10.3,2.4000000000000004,71.82856664253046
10.0,2.3000000000000007,102.92312386435565
10.3,3.1999999999999993,124.69743056152248
11.6,4.199999999999999,118.70393491421714
13.2,5.300000000000001,69.88084567808372
12.7,5.800000000000001,224.1342192166974
12.3,6.1,210.10013624936144
12.1,6.300000000000001,233.6348753503809
12.0,6.4,123.65264292737614
10.8,6.4,99.97255872337905
10.0,6.5,120.74133486392199
9.5,6.6,94.36177484360033
11.0,6.6,14.899738919996544
11.0,6.800000000000001,23.82807321588211
11.4,6.4,10.815352633319298
11.7,5.6,7.838930351903235
11.2,4.5,33.545059002730575
10.9,4.199999999999999,20.642403029118483
11.1,2.8000000000000007,151.8473803212071
10.2,2.8000000000000007,208.25079595436253
9.3,2.5999999999999996,183.82633593525628
9.2,3.4000000000000004,195.92103524332242
7.5,3.6999999999999993,85.81904072227287
7.2,3.9000000000000004,77.99912316636681
9.4,3.8000000000000007,79.8422399638402
10.6,4.6,81.35207065133254
13.1,5.5,60.40945851732167
13.6,6.199999999999999,90.83621917752609
14.3,6.6,121.86141327250284
14.7,7.199999999999999,279.3670054431276
14.0,8.1,269.26348652855137
12.6,8.7,263.6813979800322
11.3,9.1,86.90197700288101
10.4,9.6,134.53421347033736
9.8,9.9,111.18644840867663
9.5,10.2,100.82116282826102
10.1,10.4,10.582094799479528
10.7,11.2,25.104929007969254
11.3,10.1,25.583577976351073
10.5,8.3,10.159562152791459
8.4,6.300000000000001,12.741109797869006
5.5,4.4,27.61964512067992
3.9,3.0,126.70009697258351
3.3,1.8999999999999986,198.2974827972171
3.3,1.3000000000000007,161.48304127893277
3.6,1.0,221.6568731950924
3.5,0.6000000000000014,118.04831242368684
3.9,0.8000000000000007,113.64989167988985
5.3,1.0,110.90500958400148
5.1,1.6000000000000014,131.56333798779926
5.2,2.5999999999999996,107.6274455882764
5.7,3.4000000000000004,127.17240000487247
5.9,4.4,71.53973720750349
5.7,5.199999999999999,252.35773094915916
5.3,6.0,286.13223051882795
4.7,6.5,262.42612740041216
4.3,7.0,118.05225981802545
4.1,7.5,102.36663753535568
4.1,7.800000000000001,119.24217682681757
4.2,8.3,86.23011623559566
4.3,8.7,4.678312023980691
4.9,10.0,20.98682758722746
5.7,8.8,15.625500157516557
5.6,6.800000000000001,41.53155049929572
4.8,4.300000000000001,12.780203060945556
3.6,2.0999999999999996,32.083378624469894
3.7,0.6999999999999993,98.52062490573532
4.2,0.0,216.80645843929202
4.6,0.0,176.63651783137672
4.7,0.0,230.92330471668288
4.7,0.0,87.49210680452995
4.4,0.0,100.7089815092158
2.4,0.0,100.5084097870179
4.0,0.10000000000000142,89.78707522151493
8.7,2.5999999999999996,123.85253177255616
12.8,3.5999999999999996,79.6502514226769
15.8,4.6,81.48288351239336
16.9,3.8000000000000007,239.7439122858898
16.3,3.8000000000000007,247.38596970130897
13.9,3.9000000000000004,238.2342119764519
13.6,4.199999999999999,79.03614855790748
13.8,4.699999999999999,120.43110713823334
14.4,5.199999999999999,83.65104538888377
12.3,4.9,88.94865256055073
4.2,4.9,9.082130971933251
3.2,4.4,23.214951725752876
3.5,3.6999999999999993,17.444092868076435
4.9,2.3000000000000007,38.81263431277249
5.9,0.5,20.651146452414025
6.0,0.0,8.680449713119074
4.9,0.0,85.40994306513338
